InstrumentID,InstrumentDisplayName,Exchange,Symbol,ISINCode,ISINCountryCode,
2516,Covestro,FRA,1COV,DE0006062144,DE,
2517,Kloeckner,FRA,KCO,DE000KC01000,DE,
2518,GEA,FRA,G1A,DE0006602006,DE,
2519,Rocket Internet,FRA,RKET,DE000A12UKK6,DE,
2520,Wirecard,FRA,WDI,DE0007472060,DE,
2521,Zalando,FRA,ZAL,DE000ZAL1111,DE,
2522,Suedzucker,FRA,SZU,DE0007297004,DE,
2523,Grand City Properties,FRA,GYC,LU0775917882,DE,
2524,TAG Immobilien,FRA,TEG,DE0008303504,DE,
2525,Gerresheimer,FRA,GXI,DE000A0LD6E6,DE,
2526,freenet,FRA,FNTN,DE000A0Z2ZZ5,DE,
2527,Bilfinger,FRA,GBF,DE0005909006,DE,
2528,alstria office REIT-AG,FRA,AOX,DE000A0LD2U1,DE,
2529,Salzgitter,FRA,SZG,DE0006202005,DE,
2530,Brenntag,FRA,BNR,DE000A1DAHH0,DE,
2531,Aareal Bank,FRA,ARL,DE0005408116,DE,
2532,PATRIZIA AG,FRA,PAT,DE000PAT1AG3,DE,
2533,United Internet,FRA,UTDI,DE0005089031,DE,
2534,LEONI,FRA,LEO,DE0005408884,DE,
2535,Siltronic,FRA,WAF,DE000WAF3001,DE,
2536,Symrise,FRA,SY1,DE000SYM9999,DE,
2537,RTL,FRA,RRTL,LU0061462528,DE,
2538,Software,FRA,SOW,DE000A2GS401,DE,
2539,STADA,FRA,SAZ,DE0007251803,DE,
2540,Deutsche Euroshop,FRA,DEQ,DE0007480204,DE,
2541,Hella,FRA,HLE,DE000A13SX22,DE,
2542,Hapag-Lloyd,FRA,HLAG,DE000HLAG475,DE,
2543,ElringKlinger,FRA,ZIL2,DE0007856023,DE,
2544,OSRAM,FRA,OSR,DE000LED4000,DE,
2545,HUGO BOSS,FRA,BOSS,DE000A1PHFF7,DE,
2546,MorphoSys,FRA,MOR,DE0006632003,DE,
2547,Drillisch,FRA,DRI,DE0005545503,DE,
2548,CTS Eventim,FRA,EVD,DE0005470306,DE,
2550,Siemens Healthineers AG,FRA,SHL.DE,DE000SHL1006,DE,
2551,Vonovia SE,FRA,VNA.DE,DE000A1ML7J1,DE,
2552,Innogy SE,FRA,IGY.DE,DE000A2AADD2,DE,
2553,Hannover Rueck SE,FRA,HNR1.DE,DE0008402215,DE,
2554,Knorr-Bremse AG,FRA,KBX.DE,DE000KBX1006,DE,
2555,Sartorius AG,FRA,SRT.DE,DE0007165607,DE,
2556,MTU Aero Engines AG,FRA,MTX.DE,DE000A0D9PT0,DE,
2557,HOCHTIEF AG,FRA,HOT.DE,DE0006070006,DE,
2558,Talanx AG,FRA,TLX.DE,DE000TLX1005,DE,
2559,Aroundtown SA,FRA,AT1.DE,LU1673108939,LU,
2560,Carl Zeiss Meditec AG,FRA,AFX.DE,DE0005313704,DE,
2561,LEG Immobilien AG,FRA,LEG.DE,DE000LEG1110,DE,
2562,Fraport AG Frankfurt Airport S,FRA,FRA.DE,DE0005773303,DE,
2563,Rational AG,FRA,RAA.DE,DE0007010803,DE,
2564,Delivery Hero SE,FRA,DHER.DE,DE000A2E4K43,DE,
2565,DWS Group GmbH & Co KGaA,FRA,DWS.DE,DE000DWS1007,DE,
2566,Nemetschek SE,FRA,NEM.DE,DE0006452907,DE,
2567,METRO AG,FRA,B4B.DE,DE000BFB0019,DE,
2568,Fielmann AG,FRA,FIE.DE,DE0005772206,DE,
2569,Scout24 AG,FRA,G24.DE,DE000A12DM80,DE,
2570,Axel Springer SE,FRA,SPR.DE,DE0005501357,DE,
2571,Wacker Chemie AG,FRA,WCH.DE,DE000WCH8881,DE,
2572,GRENKE AG,FRA,GLJ.DE,DE000A161N30,DE,
2573,SIXT SE,FRA,SIX2.DE,DE0007231326,DE,
2574,BB Biotech AG,FRA,BBZA.DE,CH0038389992,CH,
2575,Bechtle AG,FRA,BC8.DE,DE0005158703,DE,
2576,DMG Mori AG,FRA,GIL.DE,DE0005878003,DE,
2577,ProSiebenSat.1 Media SE,FRA,PSM.DE,DE000PSM7770,DE,
2578,Stroeer SE & Co KGaA,FRA,SAX.DE,DE0007493991,DE,
2579,CompuGroup Medical SE,FRA,COP.DE,DE0005437305,DE,
2580,TLG Immobilien AG,FRA,TLG.DE,DE000A12B8Z4,DE,
2581,Krones AG,FRA,KRN.DE,DE0006335003,DE,
2582,Duerr AG,FRA,DUE.DE,DE0005565204,DE,
2583,ADO Properties SA,FRA,ADJ.DE,LU1250154413,LU,
2584,KUKA AG,FRA,KU2.DE,DE0006204407,DE,
2585,Aurubis AG,FRA,NDA.DE,DE0006766504,DE,
2586,PUMA AG,FRA,PUM.DE,DE0006969603,DE,
2587,Rheinmetall AG,FRA,RHM.DE,DE0007030009,DE,
2588,Voestalpine AG,FRA,VOE.DE,AT0000937503,AT,
2589,Fuchs Petrolub AG Vz,FRA,FPE3.DE,DE0005790430,DE,
2590,Jenoptik,FRA,JEN.DE,DE000A2NB601,DE,
2591,Jungheinrich Aktie,FRA,JUN3.DE,DE0006219934,DE,
2592,KWS SAAT AG,FRA,KWS.DE,DE0007074007,DE,
2593,Sartorius vz Aktie Pfd,FRA,SRT3.DE,DE0007165631,DE,
2600,Hill & Smith Holdings PLC,LSE,HILS,GB0004270301,GB,
2601,Morgan Advanced Materials PLC,LSE,MGAM,GB0006027295,GB,
2602,Coats Group PLC,LSE,COA,GB00B4YZN328,GB,
2603,Dechra Pharmaceuticals PLC,LSE,DPH,GB0009633180,GB,
2604,Marshalls PLC,LSE,MSLH,GB00B012BV22,GB,
2605,Howden Joinery Group PLC,LSE,HWDN,GB0005576813,GB,
2606,Intu Properties PLC,LSE,INTU.L,GB0006834344,GB,
2607,Senior PLC,LSE,SNR,GB0007958233,GB,
2608,Daejan Holdings PLC,LSE,DJAN,GB0002502036,GB,
2609,OneSavings Bank PLC,LSE,OSB,GB00BM7S7K96,GB,
2610,Spectris PLC,LSE,SXS,GB0003308607,GB,
2611,Spirax-Sarco Engineering PLC,LSE,SPX,GB00BWFGQN14,GB,
2612,TP ICAP PLC,LSE,TCAP,GB00B1H0DZ51,GB,
2613,James Fisher & Sons PLC,LSE,FSJ,GB0003395000,GB,
2614,Balfour Beatty PLC,LSE,BBY.L,GB0000961622,GB,
2615,Cobham PLC,LSE,COB,GB00B07KD360,GB,
2616,Rightmove PLC,LSE,RMV,GB00BGDT3G23,GB,
2617,SIG PLC,LSE,SHI,GB0008025412,GB,
2618,Synthomer PLC,LSE,SYNT.L,GB0009887422,GB,
2619,Hays PLC,LSE,HAS,GB0004161021,GB,
2620,Murray International Trust PLC,LSE,MYI,GB0006111909,GB,
2621,RIT Capital Partners PLC,LSE,RCP,GB0007366395,GB,
2622,UNITE Group PLC,LSE,UTG,GB0006928617,GB,
2623,DS Smith PLC,LSE,SMDS,GB0008220112,GB,
2624,Hunting PLC,LSE,HTG,GB0004478896,GB,
2625,Hastings Group Holdings PLC,LSE,HSTG,GB00BYRJH519,GB,
2626,Bodycote PLC,LSE,BOY,GB00B3FLWH99,GB,
2627,John Laing Group PLC,LSE,JLG,GB00BVC3CB83,GB,
2628,Hansteen Holdings PLC,LSE,HSTN,GB00B0PPFY88,GB,
2629,Essentra PLC,LSE,ESNT.L,GB00B0744359,GB,
2630,IG Group Holdings PLC,LSE,IGG,GB00B06QFB75,GB,
2631,Dignity PLC,LSE,DTY,GB00BRB37M78,GB,
2632,Rank Group PLC,LSE,RNK,GB00B1L5QH97,GB,
2633,Renishaw PLC,LSE,RSW.L,GB0007323586,GB,
2634,Playtech Plc,LSE,PTEC,IM00B7S9G985,IM,
2635,Crest Nicholson Holdings plc,LSE,CRST,GB00B8VZXT93,GB,
2636,Redrow PLC,LSE,RDW,GB00BG11K365,GB,
2637,Drax Group PLC,LSE,DRX,GB00B1VNSX38,GB,
2638,Signature Aviati,LSE,SIG,GB00BKDM7X41,GB,
2639,Computacenter PLC,LSE,CCC,GB00BV9FP302,GB,
2640,Sophos Group PLC,LSE,SOPH,GB00BYZFZ918,GB,
2641,Stobart Group Ltd,LSE,STOB,GB00B03HDJ73,GB,
2642,Inmarsat PLC,LSE,ISAT,GB00B09LSH68,GB,
2643,Derwent London PLC,LSE,DLN,GB0002652740,GB,
2644,Restaurant Group PLC,LSE,RTN.L,GB00B0YG1K06,GB,
2645,BMO Commercial Property Trust Ltd,LSE,BCPT,GG00B4ZPCJ00,GG,
2646,UBM PLC,LSE,UBM,JE00BD9WR069,JE,
2647,Polymetal International PLC,LSE,POLY,JE00B6T5S470,JE,
2648,IWG PLC,LSE,IWG,JE00BYVQYS01,JE,
2649,Perpetual Income and Growth Investment T,LSE,PLI,GB0006798424,GB,
2650,Capital & Counties Properties PLC,LSE,CAPC,GB00B62G9D36,GB,
2651,Grafton Group PLC,LSE,GFTU,IE00B00MZ448,IE,
2652,Temple Bar Investment Trust PLC,LSE,TMPL,GB0008825324,GB,
2653,Clarkson PLC,LSE,CKN,GB0002018363,GB,
2654,Greggs PLC,LSE,GRG,GB00B63QSB39,GB,
2655,Elementis PLC,LSE,ELM,GB0002418548,GB,
2656,Rathbone Brothers PLC,LSE,RAT,GB0002148343,GB,
2657,Pagegroup PLC,LSE,PAGE,GB0030232317,GB,
2658,Savills PLC,LSE,SVS,GB00B135BJ46,GB,
2659,Phoenix Group Holdings,LSE,PHNX,GB00BGXQNP29,KY,
2660,Stagecoach Group PLC,LSE,SGC,GB00B6YTLS95,GB,
2661,Ultra Electronics Holdings PLC,LSE,ULE,GB0009123323,GB,
2662,National Express Group PLC,LSE,NEX,GB0006215205,GB,
2663,Ascential PLC,LSE,ASCL,GB00BYM8GJ06,GB,
2664,Centamin PLC,LSE,CEY,JE00B5TT1872,JE,
2665,LondonMetric Property PLC,LSE,LMP,GB00B4WFW713,GB,
2666,Auto Trader Group PLC,LSE,AUTO,GB00BVYVFW23,GB,
2667,Alliance Trust PLC,LSE,ATST,GB00B11V7W98,GB,
2668,esure Group PLC,LSE,ESUR,GB00B8KJH563,GB,
2669,Personal Assets Trust PLC,LSE,PNL,GB0006827546,GB,
2670,Hochschild Mining PLC,LSE,HOC,GB00B1FW5029,GB,
2671,Acacia Mining PLC,LSE,ACA.L,GB00B61D2N63,GB,
2672,John Wood Group PLC,LSE,WG,GB00B5N0P849,GB,
2673,JPMorgan American Investment Trust plc,LSE,JAM,GB00BKZGVH64,GB,
2674,Polypipe Group plc,LSE,PLP,GB00BKRC5K31,GB,
2675,Jardine Lloyd Thompson Group PLC,LSE,JLT,GB0005203376,GB,
2676,Hikma Pharmaceuticals PLC,LSE,HIK,GB00B0LCW083,GB,
2677,Fidessa Group PLC,LSE,FDSA,GB0007590234,GB,
2678,CLS Holdings PLC,LSE,CLI,GB00BF044593,GB,
2679,Dixons Carphone PLC,LSE,DC,GB00B4Y7R145,GB,
2680,HICL Infrastructure Co Ltd,LSE,HICL,GB00BJLP1Y77,GB,
2681,Witan Investment Trust PLC,LSE,WTAN,GB0009744060,GB,
2682,FDM Group Holdings PLC,LSE,FDM,GB00BLWDVP51,GB,
2683,Cineworld Group PLC,LSE,CINE,GB00B15FWH70,GB,
2684,Rotork PLC,LSE,ROR,GB00BVFNZH21,GB,
2685,Berkeley Group Holdings PLC,LSE,BKG,GB00B02L3W35,GB,
2686,Renewables Infrastructure Group Ltd,LSE,TRIG,GG00BBHX2H91,GG,
2687,Evraz PLC,LSE,EVR,GB00B71N6K86,GB,
2688,Ibstock PLC,LSE,IBST,GB00BYXJC278,GB,
2689,Man Group PLC,LSE,EMG,JE00BJ1DLW90,GB,
2690,Millennium & Copthorne Hotels PLC,LSE,MLC,GB0005622542,GB,
2691,Northgate PLC,LSE,NTG,GB00B41H7391,GB,
2692,Virgin Money Holdings UK PLC,LSE,VM,GB00BQ8P0644,GB,
2693,Hiscox Ltd,LSE,HSX,BMG4593F1389,BM,
2694,Ferrexpo PLC,LSE,FXPO,GB00B1XH2C03,GB,
2695,Vesuvius PLC,LSE,VSVS,GB00B82YXW83,GB,
2696,Greene King PLC,LSE,GNK,GB00B0HZP136,GB,
2697,UK Commercial Property Trust Ltd,LSE,UKCM,GB00B19Z2J52,GB,
2698,Lancashire Holdings Ltd,LSE,LRE,BMG5361W1047,BM,
2699,St Modwen Properties PLC,LSE,SMP,GB0007291015,GB,
2700,PZ Cussons PLC,LSE,PZC,GB00B19Z1432,GB,
2701,Greencoat UK Wind PLC,LSE,UKW,GB00B8SC6K54,GB,
2702,RPC Group PLC,LSE,RPC,GB0007197370,GB,
2703,GCP Infrastructure Investments Ltd,LSE,GCP,JE00B6173J15,JE,
2704,Inchcape PLC,LSE,INCH,GB00B61TVQ02,GB,
2705,Domino's Pizza Group PLC,LSE,DOM,GB00BYN59130,GB,
2706,Halfords Group PLC,LSE,HFD,GB00B012TP20,GB,
2707,Moneysupermarket.com Group PLC,LSE,MONY,GB00B1ZBKY84,GB,
2708,P2P Global Investments PLC,LSE,P2P,GB00BLP57Y95,GB,
2709,QinetiQ Group PLC,LSE,QQ,GB00B0WMWD03,GB,
2710,Beazley PLC,LSE,BEZ,GB00BYQ0JC66,GB,
2711,Jupiter Fund Management PLC,LSE,JUP,GB00B53P2009,GB,
2712,Aberforth Smaller Companies Trust PLC,LSE,ASL,GB0000066554,GB,
2713,Investec PLC,LSE,INVP,GB00B17BBQ50,GB,
2714,City of London Investment Trust PLC,LSE,CTY,GB0001990497,GB,
2715,Bankers Investment Trust PLC,LSE,BNKR,GB0000767003,GB,
2716,Vedanta Resources PLC,LSE,VED,GB0033277061,GB,
2717,Tritax Big Box REIT Plc,LSE,BBOX,GB00BG49KP99,GB,
2718,Syncona Ltd,LSE,SYNC,GG00B8P59C08,GG,
2719,Safestore Holdings PLC,LSE,SAFE,GB00B1N7Z094,GB,
2720,Halma PLC,LSE,HLMA,GB0004052071,GB,
2721,WH Smith PLC,LSE,SMWH,GB00B2PDGW16,GB,
2722,NB Global Floating Rate Income Fund Ltd,LSE,NBLS,GG00B3KX4Q34,GG,
2723,Workspace Group PLC,LSE,WKP,GB00B67G5X01,GB,
2724,HomeServe PLC,LSE,HSV,GB00BYYTFB60,GB,
2725,Pennon Group PLC,LSE,PNN,GB00B18V8630,GB,
2726,N Brown Group PLC,LSE,BWNG,GB00B1P6ZR11,GB,
2727,Telecom Plus PLC,LSE,TEP,GB0008794710,GB,
2728,Entertainment One Ltd,LSE,ETO,CA29382B1022,CA,
2729,Caledonia Investments PLC,LSE,CLDN,GB0001639920,GB,
2730,Monks Investment Trust PLC,LSE,MNKS,GB0030517261,GB,
2731,TalkTalk Telecom Group PLC,LSE,TALK,GB00B4YCDF59,GB,
2732,Foreign & Colonial Investment Trust PLC,LSE,FCIT,GB0003466074,GB,
2733,Paragon Group of Cos PLC,LSE,PAG.L,GB00B2NGPM57,GB,
2734,Dairy Crest Group PLC,LSE,DCG,GB0002502812,GB,
2735,Scottish Investment Trust PLC,LSE,SCIN,GB0007826091,GB,
2736,Fidelity China Special Situations PLC,LSE,FCSS,GB00B62Z3C74,GB,
2737,NEX Group PLC,LSE,NXG,GB00BZ02MH16,GB,
2738,Cranswick PLC,LSE,CWK,GB0002318888,GB,
2739,B&M European Value Retail SA,LSE,BME.L,LU1072616219,LU,
2740,BGEO Group PLC,LSE,BGEO,GB00BF4HYT85,GB,
2741,Edinburgh Investment Trust PLC,LSE,EDIN,GB0003052338,GB,
2742,Big Yellow Group PLC,LSE,BYG,GB0002869419,GB,
2743,PayPoint PLC,LSE,PAY,GB00B02QND93,GB,
2744,Mitie Group PLC,LSE,MTO,GB0004657408,GB,
2745,JD Sports Fashion PLC,LSE,JD.L,GB00BYX91H57,GB,
2746,Mercantile Investment Trust PLC,LSE,MRC,GB00BF4JDH58,GB,
2747,TR Property Investment Trust PLC - Ordin,LSE,TRY,GB0009064097,GB,
2748,Electrocomponents PLC,LSE,ECM,GB0003096442,GB,
2749,Assura PLC,LSE,AGR,GB00BVGBWW93,GB,
2750,Templeton Emerging Markets Investment Tr,LSE,TEM,GB0008829292,GB,
2751,Indivior PLC,LSE,INDV,GB00BRS65X63,GB,
2752,Worldwide Healthcare Trust PLC,LSE,WWH,GB0003385308,GB,
2753,3i Infrastructure PLC,LSE,3IN,JE00BF5FX167,JE,
2754,Intermediate Capital Group PLC,LSE,ICP,GB00BYT1DJ19,GB,
2755,Shaftesbury PLC,LSE,SHB,GB0007990962,GB,
2756,Pets at Home Group Plc,LSE,PETS,GB00BJ62K685,GB,
2757,NewRiver REIT PLC,LSE,NRR,GB00BD7XPJ64,GB,
2758,TBC Bank Group PLC,LSE,TBCG,GB00BYT18307,GB,
2759,Electra Private Equity PLC,LSE,ELTA,GB0003085445,GB,
2760,Victrex PLC,LSE,VCT,GB0009292243,GB,
2761,British Empire Trust PLC,LSE,BTEM,GB0001335081,GB,
2762,Redefine International PLC,LSE,RDI,IM00BH3JLY32,IM,
2763,Spire Healthcare Group PLC,LSE,SPI,GB00BNLPYF73,GB,
2764,Grainger PLC,LSE,GRI,GB00B04V1276,GB,
2765,ZPG PLC,LSE,ZPG,GB00BMHTHT14,GB,
2766,Countryside Properties PLC,LSE,CSP,GB00BYPHNG03,GB,
2767,UDG Healthcare PLC,LSE,UDG,IE0033024807,IE,
2768,Great Portland Estates PLC,LSE,GPOR,GB00BF5H9P87,GB,
2769,Greencore Group PLC,LSE,GNC.L,IE0003864109,IE,
2770,SSP Group Plc,LSE,SSPG,GB00BGBN7C04,GB,
2771,Britvic PLC,LSE,BVIC,GB00B0N8QD54,GB,
2772,Mitchells & Butlers PLC,LSE,MAB,GB00B1FP6H53,GB,
2773,Diploma PLC,LSE,DPLM,GB0001826634,GB,
2774,Euromoney Institutional Investor PLC,LSE,ERM,GB0006886666,GB,
2775,Marston's PLC,LSE,MARS,GB00B1JQDM80,GB,
2776,Brewin Dolphin Holdings PLC,LSE,BRW,GB0001765816,GB,
2777,Woodford Patient Capital Trust PLC,LSE,WPCT,GB00BVG1CF25,GB,
2778,Bellway PLC,LSE,BWY,GB0000904986,GB,
2779,Ted Baker PLC,LSE,TED,GB0001048619,GB,
2780,A.G. Barr PLC,LSE,BAG,GB00B6XZKY75,GB,
2781,Saga PLC,LSE,SAGA,GB00BLT1Y088,GB,
2782,AA PLC,LSE,AA.L,GB00BMSKPJ95,GB,
2783,NMC Health PLC,LSE,NMC,GB00B7FC0762,GB,
2784,Just Group PLC,LSE,JUST,GB00BCRX1J15,GB,
2785,Card Factory PLC,LSE,CARD,GB00BLY2F708,GB,
2786,J D Wetherspoon PLC,LSE,JDW,GB0001638955,GB,
2787,McCarthy & Stone PLC,LSE,MCS,GB00BYNVD082,GB,
2788,International Public Partnerships Ltd,LSE,INPP,GB00B188SR50,GB,
2789,Finsbury Growth & Income Trust PLC,LSE,FGT,GB0007816068,GB,
2790,Sanne Group PLC,LSE,SNN,JE00BVRZ8S85,JE,
2791,GVC Holdings PLC,LSE,GVC,IM00B5VQMV65,IM,
2792,Kier Group PLC,LSE,KIE,GB0004915632,GB,
2793,Softcat PLC,LSE,SCT,GB00BYZDVK82,GB,
2794,Go-Ahead Group PLC,LSE,GOG,GB0003753778,GB,
2795,Close Brothers Group PLC,LSE,CBG,GB0007668071,GB,
2796,John Laing Infrastructure Fund Ltd,LSE,JLIF,GG00B4ZWPH08,GG,
2797,Fidelity European Values PLC,LSE,FEV,GB00BK1PKQ95,GB,
2798,Dunelm Group PLC,LSE,DNLM,GB00B1CKQ739,GB,
2799,Vistry Group PLC,LSE,VTY,GB0001859296,GB,
2800,Galliford Try PLC,LSE,GFRD,GB00BKY40Q38,GB,
2801,Ashmore Group PLC,LSE,ASHM,GB00B132NW22,GB,
2802,Thomas Cook Group PLC,LSE,TCG,GB00B1VYCH82,GB,
2803,Genus PLC,LSE,GNS,GB0002074580,GB,
2804,JPMorgan Emerging Markets Investment Trust,LSE,JMG,GB0003418950,GB,
2805,Serco Group PLC,LSE,SRP,GB0007973794,GB,
2806,Petra Diamonds Ltd,LSE,PDL,BMG702781094,BM,
2807,Nostrum Oil & Gas PLC,LSE,NOG,GB00BGP6Q951,GB,
2808,HarbourVest Global Private Equity Ltd,LSE,HVPE,GG00BR30MJ80,GG,
2809,KAZ Minerals PLC,LSE,KAZ,GB00B0HZPV38,GB,
2810,Firstgroup PLC,LSE,FGP,GB0003452173,GB,
2811,Cairn Energy PLC,LSE,CNE,GB00B74CDH82,GB,
2812,BTG PLC,LSE,BTG.L,GB0001001592,GB,
2813,Dragon Capital - Vietnam Enterprise Inve,LSE,VEIL,KYG9361H1092,KY,
2814,JPMorgan Indian Investment Trust plc,LSE,JII,GB0003450359,GB,
2815,Genesis Emerging Markets Fund Ltd,LSE,GSS,GG00B4L0PD47,GG,
2816,Wizz Air Holdings Plc,LSE,WIZZ,JE00BN574F90,JE,
2817,Ocado Group PLC,LSE,OCDO,GB00B3MBS747,GB,
2818,Sirius Minerals PLC,LSE,SXX,GB00B0DG3H29,GB,
2819,Polar Capital Technology Trust PLC,LSE,PCT,GB0004220025,GB,
2820,Metro Bank PLC,LSE,MTRO,GB00BZ6STL67,GB,
2821,AVEVA Group PLC,LSE,AVV,GB00BBG9VN75,GB,
2822,Vectura Group PLC,LSE,VEC,GB00BKM2MW97,GB,
2823,Pershing Square Holdings Ltd,LSE,PSH,GG00BPFJTF46,GG,
2824,Virgin Money UK,LSE,VMUK,GB00BD6GN030,GB,
2825,Just Eat PLC,LSE,JE,GB00BKX5CN86,GB,
2826,Riverstone Energy Ltd,LSE,RSE,GG00BBHXCL35,GG,
2827,IP Group PLC,LSE,IPO,GB00B128J450,GB,
2828,VinaCapital Vietnam Opportunity Fund,LSE,VOF,GG00BYXVT888,GG,
2831,TI Fluid Systems,LSE,TIFS,GB00BYQB9V88,GB,
2832,Superdry,LSE,SDRY,GB00B60BD277,GB,
2833,Sequoia Economic Infrastructure Income Fund,LSE,SEQI,GG00BV54HY67,GG,
2834,Schroder AsiaPacific Fund,LSE,SDP,GB0007918872,GB,
2835,RHI Magnesita,LSE,RHIM,NL0012650360,NL,
2836,Renewi,LSE,RWI,GB0007995243,GB,
2838,Purecircle,LSE,PURE,BMG7300G1096,BM,
2839,Provident Financial,LSE,PFG.L,GB00B1Z4ST84,GB,
2840,Primary Health Properties,LSE,PHP,GB00BYRJ5J14,GB,
2841,Pantheon International,LSE,PIN,GB0004148507,GB,
2842,On the Beach,LSE,OTB,GB00BYM1K758,GB,
2843,Merlin Entertainments,LSE,MERL,GB00BDZT6P94,GB,
2844,Jupiter European Opportunities Trust,LSE,JEO,GB0000197722,GB,
2845,Games Workshop,LSE,GAW,GB0003718474,GB,
2846,Fenner,LSE,FENR,GB0003345054,GB,
2847,F&C Global Smaller Companies,LSE,FCS,GB0000175058,GB,
2848,Equiniti,LSE,EQN,GB00BYWWHR75,GB,
2849,Edinburgh Dragon Trust,LSE,DGN,GB0002945029,GB,
2850,ConvaTec,LSE,CTEC,GB00BD3VFW73,GB,
2851,ContourGlobal,LSE,GLO,GB00BF448H58,GB,
2852,Charter Court Financial Services,LSE,CCFS,GB00BD822578,GB,
2854,BCA Marketplace,LSE,BCA,GB00BP0S1D85,GB,
2855,Georgia Capital PLC,LSE,CGEO,GB00BF4HYV08,GB,
2856,Bakkavor,LSE,BAKK,GB00BF8J3Z99,GB,
2857,Baillie Gifford Japan Trust,LSE,BGFD,GB0000485838,GB,
2859,888 Holdings,LSE,888,GI000A0F6407,GI,
3000,SPDR S&P 500 ETF,NYSE,SPY,US78462F1030,US,
3001,Emrg Mkts Index MSCI Ishares,NYSE,EEM,US4642872349,US,
3002,Gold Miners ETF VanEck Vectors,NYSE,GDX,US92189F1066,US,
3003,Ishares MSCI JAPAN ETF,NYSE,EWJ,US46434G8226,US,
3004,Financial Select Sector SPDR,NYSE,XLF,US81369Y6059,US,
3005,Ishares Russell 2000 ETF,NYSE,IWM,US4642876555,US,
3006,Powershares QQQ,Nasdaq,QQQ,US46090E1038,US,
3007,United Stated Oil Fund,NYSE,USO,US91232N1081,US,
3008,Energy Select Sector SPDR,NYSE,XLE,US81369Y5069,US,
3009,EAFE Index MSCI Ishares,NYSE,EFA,US4642874659,US,
3010,FTSE China 25 Index Fund Ishares,NYSE,FXI,US4642871846,US,
3011,Russia ETF VanEck Vectors,NYSE,RSX,US92189F4037,US,
3012,Brazil Index MSCI Ishares,NYSE,EWZ,US4642864007,US,
3013,Utilities Select Sector SPDR,NYSE,XLU,US81369Y8865,US,
3014,Junior Gold Miners ETF VanEck Vectors,NYSE,GDXJ,US92189F7915,US,
3015,DJ US Real Estate Ishares,NYSE,IYR,US4642877397,US,
3016,SPDR S&P Oil & Gas Exploration & Prod,NYSE,XOP,US78464A7303,US,
3017,Healthcare Select Sector SPDR,NYSE,XLV,US81369Y2090,US,
3018,US Natural Gas,NYSE,UNG,US9123183009,US,
3019,Industrial Select Sector SPDR,NYSE,XLI,US81369Y7040,US,
3020,20+ Year Trsy Bond Ishares,Nasdaq,TLT,US4642874329,US,
3021,Technology Select Sector SPDR,NYSE,XLK,US81369Y8030,US,
3022,Consumer Staples Select Sector SPDR,NYSE,XLP,US81369Y3080,US,
3023,Iboxx $ High Yield Corporate Bd Ishares,NYSE,HYG,US4642885135,US,
3024,Consumer Discret Select Sector SPDR,NYSE,XLY,US81369Y4070,US,
3025,SPDR Gold,NYSE,GLD,US78463V1070,US,
3026,SPDR DOW 30 ETF,NYSE,DIA,US78467X1090,US,
3027,Proshares Ultra S&P 500 ,NYSE,SSO,US74347R1077,US,
3028,Ishares Nasdaq Biotechnology ,Nasdaq,IBB,US4642875565,US,
3029,SPDR S&P Midcap 400,NYSE,MDY,US78467Y1073,US,
3030,iShares $ Corporate Bond UCITS ETF,LSE,LQDE,IE0032895942,IE,
3035,iShares AEX UCITS ETF,LSE,IAEX,IE00B0M62Y33,IE,
3036,iShares Asia Pacific Dividend UCITS ETF,LSE,IAPD,IE00B14X4T88,IE,
3040,iShares Core MSCI World UCITS ETF,LSE,SWDA,IE00B4L5Y983,IE,
3048,iShares Emerging Markets Local Government Bond UCITS ETF,LSE,IEML,IE00B5M4WH52,IE,
3052,iShares FTSE 100 UCITS ETF (Dist),LSE,ISF,IE0005042456,IE,
3054,iShares FTSE MIB UCITS ETF (Dist),LSE,IMIB,IE00B1XNH568   ,IE,
3058,iShares J.P. Morgan $ Emerging Markets Bond UCITS ETF,LSE,SEMB,IE00B2NPKV68   ,IE,
3060,iShares MSCI AC Far East ex-Japan UCITS ETF,LSE,IFFF,IE00B0M63730,IE,
3061,iShares MSCI Brazil UCITS ETF (Dist),LSE,IBZL,IE00B0M63516,IE,
3063,iShares MSCI Emerging Markets UCITS ETF (Dist),LSE,IDEM,IE00B0M63177,IE,
3066,iShares MSCI Europe UCITS ETF (Dist),LSE,IMEU,IE00B1YZSC51,IE,
3068,iShares MSCI Japan EUR Hedged UCITS ETF,LSE,IJPE,IE00B42Z5J44,IE,
3072,iShares MSCI Taiwan UCITS ETF,LSE,ITWN,IE00B0M63623,IE,
3075,iShares S&P 500 UCITS ETF (Dist),LSE,IUSA,IE0031442068,IE,
3079,iShares UK Property UCITS ETF,LSE,IUKP,IE00B1TXLS18,IE,
3080,BARCLAYS BANK IPATH?S&P?500?VIX?S/T?FU?ETN,NYSE,VXXOLD,US06746L4225,US,
3081,iShares VII Public Limited Company - iShares Core MSCI Pacific ex Japan UCITS ETF,LSE,CPJ1,IE00B52MJY50,GB,
3082,ISHARES VII PLC ISHARES CORE S&P500,LSE,CSPX,IE00B5BMR087,GB,
3083,iShares FTSE 100 Ucits ETF (ACC),LSE,CUKX,IE00B53HP851,GB,
3084,ISHARES PLC ISHARES CORE EM IMI,LSE,EMIM,IE00BKM4GZ66,GB,
